"crop","yield","state","year","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec","annual","latitude","longitude"
"Rice","4.424124513618677","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","4.354085603","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","4.595330739299611","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","4.1234567901234565","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","3.609756097560976","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","3.903225806451613","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","4.630681818181818","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","4.604519774011299","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","4.759562841530054","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","3.973913043478261","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","3.8074074074074074","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","4.2215189873417724","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","3.607142857142857","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","3.9649122807017543","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","4.271186440677966","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","2.689655172413793","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","2.4827586206896552","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","3.142857142857143","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","4.151515151515151","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","3.930434782608696","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","3.9565217391304346","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","3.4594594594594597","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","3.5833333333333335","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","4.472222222222222","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","3.5185185185185186","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","3.2413793103448274","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","3.741935483870967","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","4.725274725274725","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","4.726937269372693","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","4.868613138686132","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Rice","3.3559322033898304","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Rice","3.0681818181818183","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Rice","2.831460674157303","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Urad","0.4666666666666667","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Urad","0.55","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Urad","0.5333333333333333","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Urad","0.5333333333333333","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Urad","0.5333333333333333","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Urad","0.8666666666666667","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Urad","0.3","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Urad","0.3","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Urad","0.5","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Urad","0.55","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Urad","0.4692307692307692","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Urad","0.5583333333333333","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Urad","0.4181818181818181","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Urad","0.55","Punjab",2013,"9.3","50.1","11.6","3.4","3.6","120.3","117.9","217.1","24.4","16.2","6.1","6.6","586.6000000000001","30.92932","75.50048000000002"
"Urad","0.65","Punjab",2014,"21.8","20.1","30.3","24.5","20.8","20.6","76.3","41.9","105.8","6","0.7","14.1","382.9","30.92932","75.50048000000002"
"Urad","0.75","Punjab",2015,"17.7","31.3","68.5","29.8","16.7","48.3","130.2","88.6","69.2","9","0.8","0.7","510.8","30.92932","75.50048000000002"
"Maize","5.320177228473153","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5.001626016260163","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","9.819839694095156","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.5","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.679973466803353","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.8431372549019605","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.536988968202466","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","6.628547226","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","8.722478024","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.916986564299425","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.351960784313725","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.842971321109544","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","3.725951666403412","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5.001964636542239","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","6.946569655849663","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.5","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","3.373006648379748","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.842677824267782","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.774379543745299","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5.002043596730245","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","6.354340567612688","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.499768196569309","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","5.946989818503763","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.8429268292682925","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","5.983356070941337","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","6.343847796930108","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","8.4575","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.110223953261928","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","9.863005181","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","9.471990981616372","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.155671431919381","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5.002518891687657","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","6.573981116290188","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.499822506212283","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.337998382782858","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.842878864673087","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.52","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","7.333333333333333","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","8.75","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.5","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.363636363636363","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.838709677419355","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.537037037037037","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5.002890173410405","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","8.722459436379163","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.5","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.351697629724535","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.842995169082125","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.536890243902439","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","8.722273143904674","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.5","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.351917499194328","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.842837273991655","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","4.059656652360515","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5.002078385","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5.021224489795919","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","7.499778073679538","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","6.826042466103863","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","5.678082191780822","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","6.526315789473684","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","5","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
"Maize","7.482758620689655","Tamil Nadu",2014,"7.4","6.1","8.1","8.3","139.1","47.8","50.6","117.7","98.9","252.2","110.8","66","913","10.90943","78.36653000000003"
"Maize","6.857142857142857","Tamil Nadu",2015,"8.3","2.3","21.7","108.8","112.4","62.4","43.5","81.6","98.4","132.6","379.8","152.8","1204.6","10.90943","78.36653000000003"
"Maize","8.325556733828208","Tamil Nadu",2013,"3.9","30.9","30","20.3","42","54.6","42.7","110.7","113.5","127.9","112.3","53.2","742","10.90943","78.36653000000003"
