,State,District,Crop,Year,Season,Area,Area Units,Production,Production Units,Yield
6514,Bihar,LAKHISARAI,Maize,2002,Rabi,122.0,Hectare,275.0,Tonnes,2.2540983606557377
6515,Bihar,LAKHISARAI,Maize,2002,Summer,112.0,Hectare,221.0,Tonnes,1.9732142857142856
6516,Bihar,LAKHISARAI,Maize,2003,Kharif,5205.0,Hectare,8495.0,Tonnes,1.632084534101825
6517,Bihar,LAKHISARAI,Maize,2003,Rabi,475.0,Hectare,1560.0,Tonnes,3.2842105263157895
6518,Bihar,LAKHISARAI,Maize,2003,Summer,48.0,Hectare,174.0,Tonnes,3.625
6519,Bihar,MADHEPURA,Maize,2001,Autumn,6404.0,Hectare,8492.0,Tonnes,1.3260462211118051
6520,Bihar,MADHEPURA,Maize,2001,Rabi,12789.0,Hectare,52614.0,Tonnes,4.114004222378607
6521,Bihar,MADHEPURA,Maize,2001,Summer,19568.0,Hectare,58528.0,Tonnes,2.991005723630417
6522,Bihar,MADHEPURA,Maize,2002,Autumn,7303.0,Hectare,19313.0,Tonnes,2.6445296453512257
6523,Bihar,MADHEPURA,Maize,2002,Rabi,13208.0,Hectare,59344.0,Tonnes,4.493034524530588
6524,Bihar,MADHEPURA,Maize,2002,Summer,15783.0,Hectare,63342.0,Tonnes,4.013305455236647
6525,Bihar,MADHEPURA,Maize,2003,Kharif,6350.0,Hectare,17027.0,Tonnes,2.681417322834646
6526,Bihar,MADHEPURA,Maize,2003,Rabi,14487.0,Hectare,73391.0,Tonnes,5.065990198108649
6527,Bihar,MADHEPURA,Maize,2003,Summer,17366.0,Hectare,60828.0,Tonnes,3.5027064378670967
6528,Bihar,MADHUBANI,Maize,2001,Autumn,398.0,Hectare,727.0,Tonnes,1.8266331658291457
6529,Bihar,MADHUBANI,Maize,2001,Rabi,170.0,Hectare,413.0,Tonnes,2.429411764705882
6530,Bihar,MADHUBANI,Maize,2001,Summer,799.0,Hectare,1620.0,Tonnes,2.0275344180225283
6531,Bihar,MADHUBANI,Maize,2002,Autumn,1038.0,Hectare,1840.0,Tonnes,1.7726396917148362
6532,Bihar,MADHUBANI,Maize,2002,Rabi,434.0,Hectare,1300.0,Tonnes,2.995391705069125
6533,Bihar,MADHUBANI,Maize,2002,Summer,468.0,Hectare,1080.0,Tonnes,2.3076923076923075
6534,Bihar,MADHUBANI,Maize,2003,Kharif,2371.0,Hectare,3181.0,Tonnes,1.3416280050611555
6535,Bihar,MADHUBANI,Maize,2003,Rabi,117.0,Hectare,285.0,Tonnes,2.4358974358974357
6536,Bihar,MADHUBANI,Maize,2003,Summer,1017.0,Hectare,1842.0,Tonnes,1.8112094395280236
6537,Bihar,MUNGER,Maize,2001,Autumn,4858.0,Hectare,7518.0,Tonnes,1.5475504322766571
6538,Bihar,MUNGER,Maize,2001,Rabi,1814.0,Hectare,5183.0,Tonnes,2.8572216097023153
6539,Bihar,MUNGER,Maize,2001,Summer,1285.0,Hectare,3141.0,Tonnes,2.4443579766536967
6540,Bihar,MUNGER,Maize,2002,Autumn,5135.0,Hectare,7907.0,Tonnes,1.5398247322297955
6541,Bihar,MUNGER,Maize,2002,Rabi,495.0,Hectare,731.0,Tonnes,1.4767676767676767
6542,Bihar,MUNGER,Maize,2002,Summer,1065.0,Hectare,2624.0,Tonnes,2.463849765258216
6543,Bihar,MUNGER,Maize,2003,Kharif,10374.0,Hectare,12105.0,Tonnes,1.1668594563331405
6544,Bihar,MUNGER,Maize,2003,Rabi,2260.0,Hectare,5327.0,Tonnes,2.357079646017699
6545,Bihar,MUNGER,Maize,2003,Summer,1171.0,Hectare,3681.0,Tonnes,3.143467122117848
6546,Bihar,MUZAFFARPUR,Maize,2001,Autumn,7287.0,Hectare,7193.0,Tonnes,0.987100315630575
6547,Bihar,MUZAFFARPUR,Maize,2001,Rabi,16355.0,Hectare,64913.0,Tonnes,3.9690003057169063
6548,Bihar,MUZAFFARPUR,Maize,2001,Summer,9045.0,Hectare,23228.0,Tonnes,2.568048645660586
6549,Bihar,MUZAFFARPUR,Maize,2002,Autumn,7335.0,Hectare,13113.0,Tonnes,1.7877300613496931
6550,Bihar,MUZAFFARPUR,Maize,2002,Rabi,12586.0,Hectare,19622.0,Tonnes,1.5590338471317338
6551,Bihar,MUZAFFARPUR,Maize,2002,Summer,13544.0,Hectare,31603.0,Tonnes,2.3333579444772594
6552,Bihar,MUZAFFARPUR,Maize,2003,Kharif,6853.0,Hectare,11179.0,Tonnes,1.6312563840653729
6553,Bihar,MUZAFFARPUR,Maize,2003,Rabi,11749.0,Hectare,22687.0,Tonnes,1.9309728487530853
6554,Bihar,MUZAFFARPUR,Maize,2003,Summer,11633.0,Hectare,25960.0,Tonnes,2.231582566835726
6555,Bihar,NALANDA,Maize,2001,Autumn,1904.0,Hectare,4448.0,Tonnes,2.3361344537815127
6556,Bihar,NALANDA,Maize,2001,Rabi,536.0,Hectare,785.0,Tonnes,1.4645522388059702
6557,Bihar,NALANDA,Maize,2001,Summer,1285.0,Hectare,3604.0,Tonnes,2.804669260700389
6558,Bihar,NALANDA,Maize,2002,Autumn,2010.0,Hectare,2463.0,Tonnes,1.2253731343283585
6559,Bihar,NALANDA,Maize,2002,Rabi,583.0,Hectare,1235.0,Tonnes,2.118353344768439
6560,Bihar,NALANDA,Maize,2002,Summer,1557.0,Hectare,4375.0,Tonnes,2.8098908156711624
6561,Bihar,NALANDA,Maize,2003,Kharif,2205.0,Hectare,2936.0,Tonnes,1.3315192743764173
6562,Bihar,NALANDA,Maize,2003,Rabi,662.0,Hectare,1723.0,Tonnes,2.602719033232628
6563,Bihar,NALANDA,Maize,2003,Summer,1581.0,Hectare,4225.0,Tonnes,2.67235926628716
6564,Bihar,NAWADA,Maize,2001,Autumn,1581.0,Hectare,1912.0,Tonnes,1.209361163820367
6565,Bihar,NAWADA,Maize,2001,Rabi,94.0,Hectare,312.0,Tonnes,3.3191489361702127
6566,Bihar,NAWADA,Maize,2001,Summer,292.0,Hectare,724.0,Tonnes,2.4794520547945207
6567,Bihar,NAWADA,Maize,2002,Autumn,1500.0,Hectare,1651.0,Tonnes,1.100666666666667
6568,Bihar,NAWADA,Maize,2002,Rabi,92.0,Hectare,240.0,Tonnes,2.608695652173913
6569,Bihar,NAWADA,Maize,2002,Summer,391.0,Hectare,1071.0,Tonnes,2.739130434782609
6570,Bihar,NAWADA,Maize,2003,Kharif,1836.0,Hectare,3138.0,Tonnes,1.7091503267973855
6571,Bihar,NAWADA,Maize,2003,Rabi,96.0,Hectare,291.0,Tonnes,3.03125
6572,Bihar,NAWADA,Maize,2003,Summer,574.0,Hectare,1618.0,Tonnes,2.818815331010453
6573,Bihar,PASHCHIM CHAMPARAN,Maize,2001,Autumn,1753.0,Hectare,2524.0,Tonnes,1.4398174557900745
6574,Bihar,PASHCHIM CHAMPARAN,Maize,2001,Rabi,5863.0,Hectare,24877.0,Tonnes,4.243049633293536
6575,Bihar,PASHCHIM CHAMPARAN,Maize,2001,Summer,5786.0,Hectare,15456.0,Tonnes,2.671275492568268
6576,Bihar,PASHCHIM CHAMPARAN,Maize,2002,Autumn,2917.0,Hectare,13195.0,Tonnes,4.523483030510799
6577,Bihar,PASHCHIM CHAMPARAN,Maize,2002,Rabi,5801.0,Hectare,20530.0,Tonnes,3.539044992242717
6578,Bihar,PASHCHIM CHAMPARAN,Maize,2002,Summer,5953.0,Hectare,17072.0,Tonnes,2.8677977490341005
6579,Bihar,PASHCHIM CHAMPARAN,Maize,2003,Kharif,2919.0,Hectare,3756.0,Tonnes,1.2867420349434735
6580,Bihar,PASHCHIM CHAMPARAN,Maize,2003,Rabi,5860.0,Hectare,10132.0,Tonnes,1.72901023890785
6581,Bihar,PASHCHIM CHAMPARAN,Maize,2003,Summer,6039.0,Hectare,12684.0,Tonnes,2.100347739692002
6582,Bihar,PATNA,Maize,2001,Autumn,2370.0,Hectare,3930.0,Tonnes,1.6582278481012658
6583,Bihar,PATNA,Maize,2001,Rabi,886.0,Hectare,1297.0,Tonnes,1.463882618510158
6584,Bihar,PATNA,Maize,2001,Summer,2177.0,Hectare,4883.0,Tonnes,2.2429949471750117
6585,Bihar,PATNA,Maize,2002,Autumn,6905.0,Hectare,11013.0,Tonnes,1.5949312092686458
6586,Bihar,PATNA,Maize,2002,Rabi,765.0,Hectare,1607.0,Tonnes,2.100653594771242
6587,Bihar,PATNA,Maize,2002,Summer,3012.0,Hectare,7385.0,Tonnes,2.451859229747676
6588,Bihar,PATNA,Maize,2003,Kharif,7598.0,Hectare,10168.0,Tonnes,1.3382469070808107
6589,Bihar,PATNA,Maize,2003,Rabi,546.0,Hectare,1421.0,Tonnes,2.602564102564102
6590,Bihar,PATNA,Maize,2003,Summer,2755.0,Hectare,7869.0,Tonnes,2.856261343012704
6591,Bihar,PURBI CHAMPARAN,Maize,2001,Autumn,5087.0,Hectare,365.0,Tonnes,0.0717515234912522
6592,Bihar,PURBI CHAMPARAN,Maize,2001,Rabi,7139.0,Hectare,29356.0,Tonnes,4.1120605126768455
6593,Bihar,PURBI CHAMPARAN,Maize,2001,Summer,6096.0,Hectare,15934.0,Tonnes,2.6138451443569553
6594,Bihar,PURBI CHAMPARAN,Maize,2002,Autumn,7140.0,Hectare,18234.0,Tonnes,2.553781512605042
6595,Bihar,PURBI CHAMPARAN,Maize,2002,Rabi,6242.0,Hectare,24244.0,Tonnes,3.8840115347644986
6596,Bihar,PURBI CHAMPARAN,Maize,2002,Summer,4700.0,Hectare,14418.0,Tonnes,3.067659574468085
6597,Bihar,PURBI CHAMPARAN,Maize,2003,Kharif,5548.0,Hectare,15742.0,Tonnes,2.8374188896899786
6598,Bihar,PURBI CHAMPARAN,Maize,2003,Rabi,8570.0,Hectare,46012.0,Tonnes,5.368961493582264
6599,Bihar,PURBI CHAMPARAN,Maize,2003,Summer,4994.0,Hectare,11242.0,Tonnes,2.251101321585903
6600,Bihar,PURNIA,Maize,2001,Autumn,10708.0,Hectare,18554.0,Tonnes,1.732723197609264
6601,Bihar,PURNIA,Maize,2001,Rabi,11327.0,Hectare,29756.0,Tonnes,2.62699743974574
6602,Bihar,PURNIA,Maize,2001,Summer,17807.0,Hectare,45659.0,Tonnes,2.5641040040433536
6603,Bihar,PURNIA,Maize,2002,Autumn,10609.0,Hectare,19894.0,Tonnes,1.8752003016306908
6604,Bihar,PURNIA,Maize,2002,Rabi,10266.0,Hectare,25603.0,Tonnes,2.493960646795246
6605,Bihar,PURNIA,Maize,2002,Summer,18214.0,Hectare,39762.0,Tonnes,2.1830460085648404
6606,Bihar,PURNIA,Maize,2003,Kharif,11319.0,Hectare,24395.0,Tonnes,2.1552257266542982
6607,Bihar,PURNIA,Maize,2003,Rabi,11326.0,Hectare,30410.0,Tonnes,2.684972629348402
6608,Bihar,PURNIA,Maize,2003,Summer,17616.0,Hectare,40942.0,Tonnes,2.32413714804723
6609,Bihar,ROHTAS,Maize,2001,Autumn,580.0,Hectare,982.0,Tonnes,1.693103448275862
6610,Bihar,ROHTAS,Maize,2001,Rabi,5.0,Hectare,7.0,Tonnes,1.4
6611,Bihar,ROHTAS,Maize,2001,Summer,36.0,Hectare,102.0,Tonnes,2.8333333333333335
6612,Bihar,ROHTAS,Maize,2002,Autumn,611.0,Hectare,960.0,Tonnes,1.5711947626841245
6613,Bihar,ROHTAS,Maize,2002,Rabi,5.0,Hectare,11.0,Tonnes,2.2
6614,Bihar,ROHTAS,Maize,2002,Summer,12.0,Hectare,34.0,Tonnes,2.8333333333333335
6615,Bihar,ROHTAS,Maize,2003,Kharif,554.0,Hectare,668.0,Tonnes,1.2057761732851986
6616,Bihar,ROHTAS,Maize,2003,Summer,156.0,Hectare,451.0,Tonnes,2.891025641025641
6617,Bihar,SAHARSA,Maize,2001,Autumn,6394.0,Hectare,8912.0,Tonnes,1.3938066937754146
6618,Bihar,SAHARSA,Maize,2001,Rabi,7772.0,Hectare,24124.0,Tonnes,3.1039629439011835
6619,Bihar,SAHARSA,Maize,2001,Summer,12577.0,Hectare,33349.0,Tonnes,2.651586228830405
6620,Bihar,SAHARSA,Maize,2002,Autumn,6371.0,Hectare,10944.0,Tonnes,1.717783707424266
6621,Bihar,SAHARSA,Maize,2002,Rabi,8554.0,Hectare,56561.0,Tonnes,6.612228197334581
6622,Bihar,SAHARSA,Maize,2002,Summer,14029.0,Hectare,35470.0,Tonnes,2.5283341649440443
6623,Bihar,SAHARSA,Maize,2003,Kharif,5093.0,Hectare,12338.0,Tonnes,2.42254074219517
6624,Bihar,SAHARSA,Maize,2003,Rabi,9944.0,Hectare,36196.0,Tonnes,3.6399839098954145
6625,Bihar,SAHARSA,Maize,2003,Summer,13419.0,Hectare,39285.0,Tonnes,2.9275653923541247
6626,Bihar,SAMASTIPUR,Maize,2001,Autumn,14857.0,Hectare,25279.0,Tonnes,1.701487514303022
6627,Bihar,SAMASTIPUR,Maize,2001,Rabi,25156.0,Hectare,65884.0,Tonnes,2.6190173318492604
6628,Bihar,SAMASTIPUR,Maize,2001,Summer,5851.0,Hectare,11685.0,Tonnes,1.997094513758332
6629,Bihar,SAMASTIPUR,Maize,2002,Autumn,14628.0,Hectare,19305.0,Tonnes,1.319729286300246
6630,Bihar,SAMASTIPUR,Maize,2002,Rabi,23642.0,Hectare,73077.0,Tonnes,3.090982150410287
6631,Bihar,SAMASTIPUR,Maize,2002,Summer,5141.0,Hectare,11890.0,Tonnes,2.312779614860922
6632,Bihar,SAMASTIPUR,Maize,2003,Kharif,7196.0,Hectare,9743.0,Tonnes,1.353946637020567
6633,Bihar,SAMASTIPUR,Maize,2003,Rabi,23836.0,Hectare,61521.0,Tonnes,2.581011914750797
6634,Bihar,SAMASTIPUR,Maize,2003,Summer,5129.0,Hectare,8857.0,Tonnes,1.7268473386625074
6635,Bihar,SARAN,Maize,2001,Autumn,18821.0,Hectare,29542.0,Tonnes,1.56962966898677
6636,Bihar,SARAN,Maize,2001,Rabi,5184.0,Hectare,12680.0,Tonnes,2.4459876543209877
6637,Bihar,SARAN,Maize,2001,Summer,6936.0,Hectare,17548.0,Tonnes,2.529988465974625
6638,Bihar,SARAN,Maize,2002,Autumn,18851.0,Hectare,35764.0,Tonnes,1.8971937828231924
6639,Bihar,SARAN,Maize,2002,Rabi,4956.0,Hectare,8742.0,Tonnes,1.7639225181598064
6640,Bihar,SARAN,Maize,2002,Summer,5815.0,Hectare,15276.0,Tonnes,2.6269991401547723
6641,Bihar,SARAN,Maize,2003,Kharif,17975.0,Hectare,22654.0,Tonnes,1.2603059805285115
6642,Bihar,SARAN,Maize,2003,Rabi,4463.0,Hectare,9917.0,Tonnes,2.222047949809545
6643,Bihar,SARAN,Maize,2003,Summer,7183.0,Hectare,29034.0,Tonnes,4.042043714325491
6644,Bihar,SHEIKHPURA,Maize,2001,Autumn,832.0,Hectare,1375.0,Tonnes,1.6526442307692308
6645,Bihar,SHEIKHPURA,Maize,2001,Summer,146.0,Hectare,413.0,Tonnes,2.828767123287671
6646,Bihar,SHEIKHPURA,Maize,2002,Autumn,865.0,Hectare,1049.0,Tonnes,1.2127167630057802
6647,Bihar,SHEIKHPURA,Maize,2002,Rabi,2.0,Hectare,5.0,Tonnes,2.5
6648,Bihar,SHEIKHPURA,Maize,2002,Summer,82.0,Hectare,162.0,Tonnes,1.975609756097561
6649,Bihar,SHEIKHPURA,Maize,2003,Kharif,845.0,Hectare,1369.0,Tonnes,1.6201183431952664
6650,Bihar,SHEIKHPURA,Maize,2003,Rabi,15.0,Hectare,49.0,Tonnes,3.2666666666666666
6651,Bihar,SHEIKHPURA,Maize,2003,Summer,194.0,Hectare,712.0,Tonnes,3.670103092783505
6652,Bihar,SHEOHAR,Maize,2001,Autumn,130.0,Hectare,210.0,Tonnes,1.6153846153846154
6653,Bihar,SHEOHAR,Maize,2001,Rabi,830.0,Hectare,3294.0,Tonnes,3.968674698795181
6654,Bihar,SHEOHAR,Maize,2001,Summer,493.0,Hectare,1309.0,Tonnes,2.6551724137931036
6655,Bihar,SHEOHAR,Maize,2002,Autumn,126.0,Hectare,336.0,Tonnes,2.6666666666666665
6656,Bihar,SHEOHAR,Maize,2002,Rabi,826.0,Hectare,2205.0,Tonnes,2.669491525423729
6657,Bihar,SHEOHAR,Maize,2002,Summer,480.0,Hectare,1502.0,Tonnes,3.129166666666667
6658,Bihar,SHEOHAR,Maize,2003,Kharif,124.0,Hectare,153.0,Tonnes,1.2338709677419355
6659,Bihar,SHEOHAR,Maize,2003,Rabi,593.0,Hectare,2461.0,Tonnes,4.15008431703204
6660,Bihar,SHEOHAR,Maize,2003,Summer,494.0,Hectare,1115.0,Tonnes,2.257085020242915
6661,Bihar,SITAMARHI,Maize,2001,Autumn,836.0,Hectare,892.0,Tonnes,1.0669856459330145
6662,Bihar,SITAMARHI,Maize,2001,Rabi,1753.0,Hectare,6958.0,Tonnes,3.969195664575014
6663,Bihar,SITAMARHI,Maize,2001,Summer,1665.0,Hectare,4372.0,Tonnes,2.625825825825826
6664,Bihar,SITAMARHI,Maize,2002,Autumn,483.0,Hectare,1044.0,Tonnes,2.1614906832298137
6665,Bihar,SITAMARHI,Maize,2002,Rabi,1714.0,Hectare,4775.0,Tonnes,2.7858809801633604
6666,Bihar,SITAMARHI,Maize,2002,Summer,1657.0,Hectare,5142.0,Tonnes,3.103198551599276
6667,Bihar,SITAMARHI,Maize,2003,Kharif,484.0,Hectare,813.0,Tonnes,1.6797520661157024
6668,Bihar,SITAMARHI,Maize,2003,Rabi,672.0,Hectare,2720.0,Tonnes,4.0476190476190474
6669,Bihar,SITAMARHI,Maize,2003,Summer,1085.0,Hectare,2432.0,Tonnes,2.24147465437788
6670,Bihar,SIWAN,Maize,2001,Autumn,12271.0,Hectare,20069.0,Tonnes,1.6354820308043354
6671,Bihar,SIWAN,Maize,2001,Rabi,4601.0,Hectare,12128.0,Tonnes,2.635948706802869
6672,Bihar,SIWAN,Maize,2001,Summer,3454.0,Hectare,8117.0,Tonnes,2.35002895193978
6673,Bihar,SIWAN,Maize,2002,Autumn,11212.0,Hectare,24101.0,Tonnes,2.149571887263646
6674,Bihar,SIWAN,Maize,2002,Rabi,4507.0,Hectare,11317.0,Tonnes,2.5109829154648327
6675,Bihar,SIWAN,Maize,2002,Summer,3279.0,Hectare,8749.0,Tonnes,2.6681915218054284
6676,Bihar,SIWAN,Maize,2003,Kharif,11335.0,Hectare,17991.0,Tonnes,1.5872077635641817
6677,Bihar,SIWAN,Maize,2003,Rabi,4137.0,Hectare,9556.0,Tonnes,2.309886391104665
6678,Bihar,SIWAN,Maize,2003,Summer,3083.0,Hectare,12466.0,Tonnes,4.0434641582873825
6679,Bihar,SUPAUL,Maize,2001,Autumn,547.0,Hectare,795.0,Tonnes,1.453382084095064
6680,Bihar,SUPAUL,Maize,2001,Rabi,3858.0,Hectare,11586.0,Tonnes,3.0031104199066876
6681,Bihar,SUPAUL,Maize,2001,Summer,6257.0,Hectare,13777.0,Tonnes,2.2018539236055616
6682,Bihar,SUPAUL,Maize,2002,Autumn,1408.0,Hectare,3388.0,Tonnes,2.40625
6683,Bihar,SUPAUL,Maize,2002,Rabi,5765.0,Hectare,16205.0,Tonnes,2.810928013876843
6684,Bihar,SUPAUL,Maize,2002,Summer,6392.0,Hectare,13970.0,Tonnes,2.185544430538173
6685,Bihar,SUPAUL,Maize,2003,Kharif,1216.0,Hectare,3564.0,Tonnes,2.9309210526315788
6686,Bihar,SUPAUL,Maize,2003,Rabi,3103.0,Hectare,8242.0,Tonnes,2.6561392201095715
6687,Bihar,SUPAUL,Maize,2003,Summer,6875.0,Hectare,17779.0,Tonnes,2.5860363636363637
6688,Bihar,VAISHALI,Maize,2001,Autumn,15488.0,Hectare,14347.0,Tonnes,0.9263300619834712
6689,Bihar,VAISHALI,Maize,2001,Rabi,5360.0,Hectare,18642.0,Tonnes,3.4779850746268655
6690,Bihar,VAISHALI,Maize,2001,Summer,6421.0,Hectare,16387.0,Tonnes,2.552094689300732
6691,Bihar,VAISHALI,Maize,2002,Autumn,16539.0,Hectare,30809.0,Tonnes,1.8628091178426749
6692,Bihar,VAISHALI,Maize,2002,Rabi,5677.0,Hectare,16282.0,Tonnes,2.86806411837238
6693,Bihar,VAISHALI,Maize,2002,Summer,12105.0,Hectare,48981.0,Tonnes,4.046344485749691
6694,Bihar,VAISHALI,Maize,2003,Kharif,17352.0,Hectare,20587.0,Tonnes,1.1864338404794836
6695,Bihar,VAISHALI,Maize,2003,Rabi,6596.0,Hectare,19537.0,Tonnes,2.9619466343238328
6696,Bihar,VAISHALI,Maize,2003,Summer,9394.0,Hectare,22231.0,Tonnes,2.3665105386416863
6871,Bihar,ARARIA,Moong(Green Gram),2001,Kharif,1370.0,Hectare,934.0,Tonnes,0.6817518248175183
6872,Bihar,ARARIA,Moong(Green Gram),2002,Kharif,1148.0,Hectare,329.0,Tonnes,0.2865853658536585
6873,Bihar,ARARIA,Moong(Green Gram),2002,Summer,8690.0,Hectare,5509.0,Tonnes,0.6339470655926353
6874,Bihar,ARARIA,Moong(Green Gram),2003,Kharif,927.0,Hectare,460.0,Tonnes,0.4962243797195254
6875,Bihar,ARARIA,Moong(Green Gram),2003,Summer,7953.0,Hectare,4812.0,Tonnes,0.6050546963410034
6876,Bihar,ARWAL,Moong(Green Gram),2003,Kharif,120.0,Hectare,66.0,Tonnes,0.55
6877,Bihar,ARWAL,Moong(Green Gram),2003,Summer,37.0,Hectare,18.0,Tonnes,0.4864864864864865
6878,Bihar,AURANGABAD,Moong(Green Gram),2001,Kharif,19.0,Hectare,13.0,Tonnes,0.6842105263157895
6879,Bihar,AURANGABAD,Moong(Green Gram),2002,Kharif,25.0,Hectare,8.0,Tonnes,0.32
6880,Bihar,AURANGABAD,Moong(Green Gram),2002,Summer,1.0,Hectare,1.0,Tonnes,1.0
6881,Bihar,AURANGABAD,Moong(Green Gram),2003,Kharif,9.0,Hectare,6.0,Tonnes,0.6666666666666666
6882,Bihar,BANKA,Moong(Green Gram),2001,Kharif,452.0,Hectare,232.0,Tonnes,0.5132743362831859
6883,Bihar,BANKA,Moong(Green Gram),2002,Kharif,482.0,Hectare,154.0,Tonnes,0.3195020746887966
6884,Bihar,BANKA,Moong(Green Gram),2002,Summer,1153.0,Hectare,702.0,Tonnes,0.608846487424111
6885,Bihar,BANKA,Moong(Green Gram),2003,Kharif,778.0,Hectare,490.0,Tonnes,0.6298200514138818
6886,Bihar,BANKA,Moong(Green Gram),2003,Rabi,1317.0,Hectare,645.0,Tonnes,0.489749430523918
6887,Bihar,BANKA,Moong(Green Gram),2003,Summer,1317.0,Hectare,645.0,Tonnes,0.489749430523918
6888,Bihar,BEGUSARAI,Moong(Green Gram),2001,Kharif,12.0,Hectare,11.0,Tonnes,0.9166666666666666
6889,Bihar,BEGUSARAI,Moong(Green Gram),2002,Kharif,98.0,Hectare,49.0,Tonnes,0.5
6890,Bihar,BEGUSARAI,Moong(Green Gram),2002,Summer,582.0,Hectare,290.0,Tonnes,0.4982817869415807
6891,Bihar,BEGUSARAI,Moong(Green Gram),2003,Kharif,67.0,Hectare,38.0,Tonnes,0.5671641791044776
6892,Bihar,BEGUSARAI,Moong(Green Gram),2003,Summer,575.0,Hectare,279.0,Tonnes,0.4852173913043478
6893,Bihar,BHAGALPUR,Moong(Green Gram),2001,Kharif,140.0,Hectare,85.0,Tonnes,0.6071428571428571
6894,Bihar,BHAGALPUR,Moong(Green Gram),2002,Kharif,829.0,Hectare,402.0,Tonnes,0.4849215922798552
6895,Bihar,BHAGALPUR,Moong(Green Gram),2002,Summer,406.0,Hectare,247.0,Tonnes,0.6083743842364532
6896,Bihar,BHAGALPUR,Moong(Green Gram),2003,Kharif,561.0,Hectare,310.0,Tonnes,0.5525846702317291
6897,Bihar,BHAGALPUR,Moong(Green Gram),2003,Summer,410.0,Hectare,201.0,Tonnes,0.4902439024390244
6898,Bihar,BHOJPUR,Moong(Green Gram),2001,Kharif,29.0,Hectare,16.0,Tonnes,0.5517241379310345
6899,Bihar,BHOJPUR,Moong(Green Gram),2002,Kharif,29.0,Hectare,17.0,Tonnes,0.5862068965517241
6900,Bihar,BHOJPUR,Moong(Green Gram),2002,Summer,4.0,Hectare,2.0,Tonnes,0.5
6901,Bihar,BHOJPUR,Moong(Green Gram),2003,Kharif,70.0,Hectare,38.0,Tonnes,0.5428571428571428
6902,Bihar,BHOJPUR,Moong(Green Gram),2003,Summer,19.0,Hectare,9.0,Tonnes,0.4736842105263157
6903,Bihar,BUXAR,Moong(Green Gram),2001,Kharif,104.0,Hectare,57.0,Tonnes,0.5480769230769231
6904,Bihar,BUXAR,Moong(Green Gram),2002,Kharif,96.0,Hectare,56.0,Tonnes,0.5833333333333334
6905,Bihar,BUXAR,Moong(Green Gram),2003,Kharif,96.0,Hectare,55.0,Tonnes,0.5729166666666666
6906,Bihar,DARBHANGA,Moong(Green Gram),2002,Kharif,563.0,Hectare,296.0,Tonnes,0.5257548845470693
6907,Bihar,DARBHANGA,Moong(Green Gram),2002,Summer,9902.0,Hectare,5476.0,Tonnes,0.5530195920016159
6908,Bihar,DARBHANGA,Moong(Green Gram),2003,Kharif,140.0,Hectare,72.0,Tonnes,0.5142857142857142
6909,Bihar,DARBHANGA,Moong(Green Gram),2003,Summer,7429.0,Hectare,3202.0,Tonnes,0.4310135953694979
6910,Bihar,GAYA,Moong(Green Gram),2001,Kharif,139.0,Hectare,93.0,Tonnes,0.6690647482014388
6911,Bihar,GAYA,Moong(Green Gram),2002,Kharif,115.0,Hectare,44.0,Tonnes,0.3826086956521739
6912,Bihar,GAYA,Moong(Green Gram),2002,Summer,851.0,Hectare,518.0,Tonnes,0.6086956521739131
6913,Bihar,GAYA,Moong(Green Gram),2003,Kharif,312.0,Hectare,189.0,Tonnes,0.6057692307692307
6914,Bihar,GAYA,Moong(Green Gram),2003,Summer,1481.0,Hectare,726.0,Tonnes,0.4902093180283592
6915,Bihar,GOPALGANJ,Moong(Green Gram),2001,Kharif,5.0,Hectare,3.0,Tonnes,0.6
6916,Bihar,GOPALGANJ,Moong(Green Gram),2002,Kharif,5.0,Hectare,,Tonnes,0.0
6917,Bihar,GOPALGANJ,Moong(Green Gram),2002,Summer,1681.0,Hectare,632.0,Tonnes,0.3759666864961332
6918,Bihar,GOPALGANJ,Moong(Green Gram),2003,Kharif,5.0,Hectare,2.0,Tonnes,0.4
6919,Bihar,GOPALGANJ,Moong(Green Gram),2003,Summer,1774.0,Hectare,781.0,Tonnes,0.4402480270574971
6920,Bihar,JAMUI,Moong(Green Gram),2001,Kharif,283.0,Hectare,350.0,Tonnes,1.2367491166077738
6921,Bihar,JAMUI,Moong(Green Gram),2002,Kharif,194.0,Hectare,70.0,Tonnes,0.3608247422680412
6922,Bihar,JAMUI,Moong(Green Gram),2002,Summer,346.0,Hectare,173.0,Tonnes,0.5
6923,Bihar,JAMUI,Moong(Green Gram),2003,Kharif,191.0,Hectare,111.0,Tonnes,0.581151832460733
6924,Bihar,JAMUI,Moong(Green Gram),2003,Summer,340.0,Hectare,165.0,Tonnes,0.4852941176470588
6925,Bihar,JEHANABAD,Moong(Green Gram),2001,Kharif,32.0,Hectare,22.0,Tonnes,0.6875
6926,Bihar,JEHANABAD,Moong(Green Gram),2002,Kharif,95.0,Hectare,35.0,Tonnes,0.3684210526315789
6927,Bihar,JEHANABAD,Moong(Green Gram),2002,Summer,22.0,Hectare,13.0,Tonnes,0.5909090909090909
6928,Bihar,JEHANABAD,Moong(Green Gram),2003,Kharif,21.0,Hectare,13.0,Tonnes,0.6190476190476191
6929,Bihar,JEHANABAD,Moong(Green Gram),2003,Summer,64.0,Hectare,31.0,Tonnes,0.484375
